Name	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland
ENSG00000091592.16	43.4234	33.1344	4.31806
ENSG00000282980.1	0.701223	0.433531	0.0
ENSG00000286356.1	0.0	0.0	0.0
ENSG00000262961.1	0.0	0.0	0.0
ENSG00000284837.1	0.0	0.0	0.0
ENSG00000179314.16	3.10192	1.7963	2.80926
ENSG00000262231.2	0.0	0.0	0.0
ENSG00000206618.1	0.0	0.0	0.0
ENSG00000262609.1	0.0	0.0	0.0
ENSG00000285593.1	0.0	0.0	0.0
ENSG00000129221.16	0.0	0.0	0.006947
ENSG00000262818.1	0.0	0.0	0.0
ENSG00000129195.16	0.309065	0.267712	1.87217
ENSG00000091622.16	2.11009	1.82296	3.98497
ENSG00000274860.1	0.0	0.0	0.0
ENSG00000198920.11	10.1488	8.35363	8.51847
ENSG00000200914.1	0.0	0.0	0.0
ENSG00000282936.2	0.4169	0.263765	0.416556
ENSG00000129235.11	25.5352	24.952	39.3095
ENSG00000108590.11	14.2575	13.5736	20.6152
ENSG00000256806.6	1.71176	1.47667	2.23343
ENSG00000261996.1	0.14532	0.183887	0.100654
ENSG00000264468.1	0.0	0.0	0.0
ENSG00000274114.2	0.0431345	0.082063	0.062882
ENSG00000141485.17	0.151022	0.341779	1.59996
ENSG00000262990.1	0.0	0.0	0.0
ENSG00000244283.1	0.0	0.0	0.0
ENSG00000132530.17	15.3796	17.4181	5.51749
ENSG00000279296.1	0.512922	0.766321	0.392511
ENSG00000177294.7	0.685544	0.563782	0.067304
ENSG00000167858.13	0.042625	0.038312	0.016362
ENSG00000262943.8	0.086502	0.336139	0.048293
ENSG00000215067.11	2.73763	1.73931	1.79467
ENSG00000262503.1	0.0	0.081228	0.0
ENSG00000263316.1	0.0	0.0	0.0
ENSG00000262089.1	11.5072	6.81869	4.42412
ENSG00000108839.12	2.23241	1.20051	1.02973
ENSG00000219200.12	252.413	236.686	401.198
ENSG00000258315.5	29.5477	20.9121	16.1957
ENSG00000267532.5	3.28774	5.27898	7.33076
ENSG00000161940.11	21.1445	23.8151	5.11382
ENSG00000174327.7	1.5396	2.49261	1.52407
ENSG00000174326.15	1.57354	1.68194	0.681664
ENSG00000262067.1	0.0	0.0	0.0
ENSG00000132514.14	11.5148	13.0755	2.45735
ENSG00000161944.17	1.01606	1.22342	0.361427
ENSG00000213876.4	0.263736	0.182094	0.097806
ENSG00000141505.12	1.40469	1.7406	0.877403
ENSG00000132535.22	5.91392	8.55564	10.8937
ENSG00000279812.1	2.75167	3.80999	6.05133
ENSG00000072778.20	384.276	491.452	936.473
ENSG00000199053.3	2.77966	3.20408	2.95038
ENSG00000004975.12	32.6271	23.254	31.0476
ENSG00000040633.13	20.4565	24.7028	40.1362
ENSG00000170296.10	334.797	301.209	380.136
ENSG00000279641.1	0.36045	0.406589	1.07214
ENSG00000175826.12	167.385	159.408	127.997
ENSG00000170291.16	23.7744	24.7884	31.049
ENSG00000181885.18	5.49919	4.69194	4.64537
ENSG00000202251.1	0.0	0.0	0.0
ENSG00000181856.15	16.9117	18.8843	5.15963
ENSG00000263342.1	0.118894	0.160889	0.0
ENSG00000006047.13	7.08603	5.25564	0.2518
ENSG00000132507.18	207.328	247.424	205.649
ENSG00000132522.16	93.8633	72.955	83.9624
ENSG00000215041.10	20.5413	15.8988	16.16
ENSG00000224647.2	0.119521	0.03254	0.025991
ENSG00000072818.12	6.64972	9.45025	2.5628
ENSG00000213859.8	17.9925	12.8264	10.7807
ENSG00000182896.13	0.0297685	0.031927	0.0
ENSG00000174292.13	4.17051	5.16708	1.32458
ENSG00000187838.17	55.3942	51.868	25.8572
ENSG00000205544.4	85.5511	92.0035	74.0543
ENSG00000169992.10	31.956	36.0322	21.1665
ENSG00000181323.8	0.0	0.031473	0.0
ENSG00000184560.8	0.0219535	0.044218	0.036113
ENSG00000283439.4	0.0096355	0.011066	0.016331
ENSG00000181284.3	4.40875	3.17977	9.19667
ENSG00000161958.11	4.20871	2.73403	24.3804
ENSG00000263301.1	2.95076	1.65915	11.9328
ENSG00000170175.11	6.18119	5.59589	29.6454
ENSG00000174282.12	70.9441	54.3396	56.3201
ENSG00000259224.3	0.065098	0.057513	0.125774
ENSG00000181222.19	85.768	70.5808	95.6411
ENSG00000201489.1	0.0	0.0	0.0
ENSG00000239697.11	108.469	82.4277	45.2087
ENSG00000276384.1	0.78536	0.681377	0.927201
ENSG00000161955.17	29.128	39.836	34.776
ENSG00000161956.13	42.5051	39.4197	33.7465
ENSG00000161960.16	393.036	498.17	293.341
ENSG00000209582.1	11.3497	20.1167	6.71255
ENSG00000238917.1	29.1641	41.3979	12.5798
ENSG00000129226.14	161.897	149.431	79.1753
ENSG00000233223.4	10.8926	8.4678	6.21472
ENSG00000129255.16	32.7122	41.084	56.6415
ENSG00000129194.8	2.74044	2.25025	0.901042
ENSG00000129245.12	36.5597	28.7745	40.5361
ENSG00000129214.15	0.64215	0.669857	1.30906
ENSG00000141504.12	126.661	118.739	324.128
ENSG00000129244.9	9.15471	7.16365	12.7351
ENSG00000141510.18	22.6549	18.1132	13.6956
ENSG00000141499.17	4.85567	3.89353	3.77861
ENSG00000108947.5	1.03821	4.82082	0.360275
ENSG00000183914.15	0.207181	0.335065	0.038585
ENSG00000240480.1	0.054703	0.057706	0.0
ENSG00000132510.11	20.1122	31.5349	14.7628
ENSG00000288929.1	0.205571	0.636802	0.167686
ENSG00000288748.1	0.374543	0.38845	0.500718
ENSG00000167874.7	19.1822	63.4791	21.3954
ENSG00000183011.14	45.5909	51.1948	62.023
ENSG00000182224.12	4.06109	5.31041	5.60799
ENSG00000280046.1	0.97357	1.15496	1.05054
ENSG00000170004.18	38.7498	43.8376	44.7505
ENSG00000252835.1	0.215876	0.274256	0.319032
ENSG00000179859.10	4.5987	8.15016	3.90919
ENSG00000170049.10	1.71935	2.82404	0.741106
ENSG00000170043.12	105.097	109.475	129.99
ENSG00000170037.14	19.5773	19.1045	12.1701
ENSG00000262492.1	0.0	0.0	0.0
ENSG00000132518.7	0.0658115	0.066326	0.025402
ENSG00000279174.1	0.0636705	0.049368	0.016428
ENSG00000179593.16	2.75587	1.50379	2.98285
ENSG00000263427.1	0.0	0.0	0.0
ENSG00000275011.1	0.0	0.0	0.025662
ENSG00000179477.11	0.064925	0.081368	0.043738
ENSG00000214999.3	0.0755665	0.113459	0.104717
ENSG00000264005.1	0.0	0.0	0.0
ENSG00000179148.10	0.0542655	0.067253	0.028216
ENSG00000179111.9	0.462767	0.403379	0.152094
ENSG00000288993.1	0.214979	0.247304	0.108524
ENSG00000179094.16	227.548	157.958	61.7949
ENSG00000284117.1	2.73236	1.60195	0.701266
ENSG00000220205.9	109.236	82.1021	109.832
ENSG00000179029.15	5.49273	4.42875	5.87184
ENSG00000266824.1	0.0	0.070501	0.10954
ENSG00000283160.1	0.0	0.0	0.0
ENSG00000196544.8	16.6106	11.2226	16.1958
ENSG00000271002.1	0.0	0.0	0.0
ENSG00000178999.13	0.924212	0.661685	1.10406
ENSG00000178977.4	3.03277	2.33777	1.6656
ENSG00000178971.16	16.0485	14.3955	10.2602
ENSG00000178921.14	10.7395	10.6056	10.2058
ENSG00000269947.1	1.52305	1.19856	0.937976
ENSG00000125434.11	6.8593	5.97629	7.9121
ENSG00000108961.14	15.9083	14.0049	11.5534
ENSG00000271029.1	0.140193	0.141393	0.116447
ENSG00000198844.12	70.0316	65.7698	6.49224
ENSG00000226871.1	4.32714	4.3949	0.434029
ENSG00000212206.1	0.773185	0.776058	0.0
ENSG00000266279.1	0.0	0.0	0.0
ENSG00000184650.11	0.0	0.0	0.0
ENSG00000184619.8	3.30161	3.00292	2.19337
ENSG00000265749.6	0.78612	1.1179	0.414975
ENSG00000161970.15	764.62	734.18	421.463
ENSG00000288750.1	0.214473	0.174754	0.190311
ENSG00000189051.6	0.057006	0.053935	0.022434
ENSG00000166579.16	39.6979	40.5656	20.0212
ENSG00000133026.14	18.1691	25.3291	12.2726
ENSG00000252363.1	0.0	0.0	0.0
ENSG00000270606.1	0.0651315	0.14286	0.0
ENSG00000244604.1	0.0468405	0.139197	0.090208
ENSG00000161973.11	0.0663075	0.047783	0.029505
ENSG00000183318.12	0.0579525	0.028137	0.0
ENSG00000185156.6	0.100386	0.087876	0.029753
ENSG00000276231.5	2.29045	1.8613	0.675463
ENSG00000141506.15	8.00502	7.46335	5.26055
ENSG00000266389.1	0.543235	0.350172	0.155852
ENSG00000265975.1	0.621958	0.441976	0.22748
ENSG00000065320.9	10.3133	2.65759	0.37669
ENSG00000262966.2	0.035755	0.015439	0.0
ENSG00000273816.1	0.247298	0.146649	0.0
ENSG00000170310.15	28.8857	23.0704	19.9236
ENSG00000263708.2	0.0	0.0	0.0
ENSG00000225751.2	0.050802	0.0	0.0
ENSG00000262815.1	0.0	0.0	0.0
ENSG00000263051.1	0.0	0.0	0.0
ENSG00000271851.1	0.642808	0.984302	1.35189
ENSG00000166596.15	0.085718	0.077845	0.157652
ENSG00000241654.1	0.0	0.0	0.0
ENSG00000265349.1	0.0	0.0	0.0
ENSG00000154914.17	0.153897	0.479396	0.276539
ENSG00000262296.1	0.0	0.0	0.0
ENSG00000282882.2	0.0	0.0	0.0
ENSG00000184544.12	0.068978	0.119263	0.0
ENSG00000214978.8	0.0	0.0	0.0
ENSG00000283025.1	0.0	0.0	0.0
ENSG00000065325.13	1.27322	8.37744	0.22529
ENSG00000265593.1	0.0	0.0	0.0
ENSG00000109047.8	0.382451	0.582802	0.065261
ENSG00000007237.19	20.879	19.3941	4.17477
ENSG00000242692.1	0.118127	0.139421	0.093326
ENSG00000273388.1	0.140265	0.243467	0.0
ENSG00000006788.14	0.0063725	0.015811	0.004594
ENSG00000264067.1	0.0822195	0.16548	0.0
ENSG00000272736.5	0.0	0.0	0.0
ENSG00000133020.4	0.0	0.003872	0.0
ENSG00000264424.1	0.0	0.0	0.0
ENSG00000109061.10	0.627751	0.41782	0.095267
ENSG00000125414.19	0.250188	0.215976	0.060517
ENSG00000214970.8	0.0395375	0.03979	0.0
ENSG00000109063.15	2.64228	3.10288	1.4127
ENSG00000261433.1	0.149751	0.151252	0.090069
ENSG00000133028.12	8.26495	8.04021	8.33224
ENSG00000263388.1	0.0	0.0	0.0
ENSG00000170222.12	18.7117	12.7324	7.48436
ENSG00000187824.9	10.9832	7.93357	11.3409
ENSG00000264176.1	4.38636	2.40102	2.45706
ENSG00000263400.8	2.16172	1.4229	3.04214
ENSG00000264016.3	0.0	0.0	0.051504
ENSG00000240813.2	0.0	0.0	0.052153
ENSG00000266114.1	0.0	0.0	0.0
ENSG00000263429.3	0.086967	0.213194	0.162281
ENSG00000279542.1	0.0	0.0	0.0
ENSG00000233670.7	0.007371	0.0	0.056381
ENSG00000263508.6	0.532506	0.796202	0.407821
ENSG00000207242.1	0.0	0.0	0.0
ENSG00000244753.2	0.0909515	0.076111	0.094686
ENSG00000243346.3	0.0	0.0	0.0
ENSG00000285541.1	0.0	0.0	0.0
ENSG00000188803.15	1.16573	1.06346	0.450138
ENSG00000264727.1	1.16002	0.623663	0.144942
ENSG00000007174.18	0.254844	0.280568	0.12632
ENSG00000263684.2	0.0624705	0.0	0.0
ENSG00000266368.1	0.410658	0.183413	0.129085
ENSG00000154957.14	11.1604	7.40871	6.31257
ENSG00000241185.2	0.0	0.0	0.0
ENSG00000065559.15	17.9655	15.7681	18.8831
ENSG00000252707.1	0.0	0.0	0.0
ENSG00000266297.1	0.0	0.0	0.0
ENSG00000263648.1	0.361427	0.495029	0.08686
ENSG00000265400.1	0.0	0.0	0.0
ENSG00000286617.1	0.0	0.0	0.0
ENSG00000179136.7	0.315068	0.096252	0.009222
ENSG00000287462.1	0.333929	0.102272	0.0
ENSG00000141052.18	4.61608	2.02469	0.357035
ENSG00000227274.1	0.0	0.0	0.0
ENSG00000265489.1	0.202055	0.108649	0.013355
ENSG00000006740.18	5.39463	9.18555	1.5929
ENSG00000265503.1	0.0	0.0	0.0
ENSG00000280168.1	0.564662	0.338559	0.100782
ENSG00000277621.1	0.145083	0.272757	0.0
ENSG00000006744.19	45.085	36.3446	52.4472
ENSG00000273098.3	0.0	0.0	0.0
ENSG00000234634.2	0.0	0.0	0.0
ENSG00000153976.3	0.272932	0.295	1.12871
ENSG00000221698.1	0.0	0.0	0.0
ENSG00000236088.11	1.59385	1.56108	1.5659
ENSG00000265494.1	0.0	0.0	0.0
ENSG00000233852.1	0.0	0.0	0.0
ENSG00000266744.1	0.0	0.0	0.0
ENSG00000141028.6	0.426934	0.381895	0.53084
ENSG00000006695.12	4.77644	4.88663	4.12623
ENSG00000252305.1	0.0	0.0	0.0
ENSG00000223510.7	0.0620075	0.06126	0.10128
ENSG00000262786.1	0.0	0.0	0.0
ENSG00000125430.9	0.800339	1.40931	1.16942
ENSG00000266709.1	0.371009	0.332905	0.245171
ENSG00000266378.1	0.0	0.056274	0.046519
ENSG00000230647.2	0.0	0.0	0.0
ENSG00000230897.1	1.73762	1.58826	0.898073
ENSG00000226130.1	0.0	0.0	0.0
ENSG00000205325.4	0.0	0.0	0.0
ENSG00000238212.3	0.0	0.0	0.0
ENSG00000226156.1	0.0	0.0	0.0
ENSG00000232058.1	0.0	0.0	0.0
ENSG00000259944.1	0.0	0.0	0.0
ENSG00000287307.1	0.0158975	0.0	0.0
ENSG00000265163.1	0.0	0.0	0.0
ENSG00000109099.16	101.396	60.7022	12.1238
ENSG00000265110.1	0.0	0.0	0.0
ENSG00000279660.1	0.688507	0.531594	0.282025
ENSG00000265445.1	0.144834	0.0	0.112939
ENSG00000286792.1	0.030858	0.0	0.0
ENSG00000237377.2	0.0	0.0	0.0
ENSG00000125409.13	0.861102	0.745102	0.315449
ENSG00000279567.1	0.0	0.0	0.0
ENSG00000266667.1	0.0	0.0	0.055031
ENSG00000239888.3	0.0	0.0	0.0
ENSG00000239704.11	8.94967	7.68644	18.0257
ENSG00000234324.1	0.247304	0.124616	0.421489
ENSG00000175106.17	2.13737	1.79574	2.27077
ENSG00000223878.1	2.72812	1.9201	3.90584
ENSG00000266538.1	0.38746	0.245683	0.392263
ENSG00000241322.11	0.584871	0.705827	0.924459
ENSG00000252129.1	0.0	0.0	0.189365
ENSG00000221926.13	13.3761	12.2074	21.1429
ENSG00000266261.1	0.0	0.0	0.253878
ENSG00000108452.1	0.0	0.0	0.0
ENSG00000187607.16	2.3431	2.67705	2.9833
ENSG00000233966.1	0.342874	0.441937	0.416154
ENSG00000214946.15	0.159501	0.143931	0.101358
ENSG00000233002.2	0.0	0.0	0.0
ENSG00000267227.1	0.0	0.0	0.0
ENSG00000233193.1	0.0	0.0	0.0
ENSG00000227255.1	0.0	0.0	0.0
ENSG00000235430.1	0.0	0.0	0.0
ENSG00000251829.1	0.0	0.0	0.0
ENSG00000227018.1	0.0	0.023814	0.0
ENSG00000179277.9	11.6794	10.7681	9.84005
ENSG00000265519.1	12.4707	11.656	9.80052
ENSG00000276855.1	21.1028	20.7033	16.7011
ENSG00000233090.1	0.622796	0.462646	0.291778
ENSG00000237057.3	0.0	0.0	0.0
ENSG00000227790.7	0.0	0.0	0.0
ENSG00000170425.4	1.31654	1.17005	2.15557
ENSG00000214941.8	19.3496	18.7904	23.0209
ENSG00000011295.16	26.4117	23.8499	33.3322
ENSG00000275413.1	5.75698	4.45944	4.91002
ENSG00000141027.22	22.0469	19.7692	14.8325
ENSG00000227782.2	11.3413	7.00405	3.9279
ENSG00000233979.1	0.0	0.0	0.0
ENSG00000252383.1	0.0	0.0	0.0
ENSG00000199674.1	0.0	0.0	0.0
ENSG00000239221.3	0.0	0.0	0.0
ENSG00000108474.17	13.0599	7.29302	7.16817
ENSG00000221355.1	0.0	0.0	0.0
ENSG00000166582.11	8.36771	10.3309	12.2129
ENSG00000170315.14	244.907	268.195	394.435
ENSG00000265095.1	0.0	0.0	0.0
ENSG00000264739.1	0.026993	0.048206	0.015103
ENSG00000187688.15	23.8892	25.4206	24.8278
ENSG00000175061.19	68.2044	72.1101	54.5288
ENSG00000266651.1	1.02577	1.45086	1.3865
ENSG00000181350.12	2.99379	1.84938	16.6473
ENSG00000286743.1	0.113259	0.07413	0.105279
ENSG00000141040.15	2.25284	1.36352	2.57377
ENSG00000266803.1	0.131492	0.0	0.097549
ENSG00000235554.1	0.27498	0.32146	0.266465
ENSG00000197566.10	2.58092	1.59988	1.11909
ENSG00000264765.1	0.0	0.0	0.0
ENSG00000264359.1	0.0	0.0	0.0
ENSG00000231458.2	0.0	0.0	0.0
ENSG00000170160.18	0.883424	0.730459	0.262107
ENSG00000252446.1	0.0	0.0	0.0
ENSG00000276088.1	0.0	0.0	0.0
ENSG00000226478.3	0.154033	0.095507	0.093125
ENSG00000188933.16	8.69239	8.50079	4.54137
ENSG00000266129.1	0.0	0.0	0.0
ENSG00000264673.1	0.0	0.0	0.0
ENSG00000288235.1	0.364251	0.32216	0.141767
ENSG00000264729.1	0.0	0.0	0.0
ENSG00000264892.1	0.0	0.0	0.0
ENSG00000226145.7	0.887673	0.193093	0.071217
ENSG00000227300.12	0.0	0.0	0.0
ENSG00000131885.17	0.0	0.0	0.0
ENSG00000205312.8	0.0	0.0	0.0
ENSG00000229749.1	0.0	0.0	0.0
ENSG00000283033.1	0.0	0.0	0.0
ENSG00000265853.1	0.0	0.0	0.0
ENSG00000128438.10	0.028457	0.065816	0.014874
ENSG00000240505.9	0.0414275	0.087104	0.015563
ENSG00000230709.1	0.0	0.0	0.0
ENSG00000230969.2	0.0	0.0	0.0
ENSG00000260328.1	0.0	0.015117	0.0
ENSG00000287114.1	0.0	0.0	0.0
ENSG00000287910.1	0.385799	0.434648	0.147742
ENSG00000133030.22	45.2643	37.1652	22.7032
ENSG00000225442.2	0.272772	0.247106	0.073214
ENSG00000263624.1	0.53763	0.601821	0.188085
ENSG00000206859.1	0.0	0.0	0.0
ENSG00000243370.3	0.0	0.0	0.0
ENSG00000278864.1	7.03374	4.92117	5.81128
ENSG00000179598.6	6.61501	6.88813	4.47193
ENSG00000154803.13	37.3708	34.4662	25.7381
ENSG00000266498.1	0.148084	0.161075	0.138868
ENSG00000226359.1	0.093642	0.039289	0.147165
ENSG00000141030.13	43.7621	41.769	33.5673
ENSG00000205309.14	2.94155	2.87417	1.22517
ENSG00000215030.5	40.8501	39.9461	27.6142
ENSG00000227158.1	0.672911	0.470586	0.054151
ENSG00000230865.1	0.0	0.0	0.0
ENSG00000201741.1	0.0	0.0	0.0
ENSG00000141026.6	7.00488	6.24805	7.48445
ENSG00000108551.5	196.829	323.31	26.9793
ENSG00000286430.1	0.991678	0.590708	0.26142
ENSG00000133027.18	47.0747	34.3213	21.1407
ENSG00000265511.1	8.37108	4.89019	2.20822
ENSG00000206730.1	0.0	0.0	0.0
ENSG00000264666.2	0.633418	0.420663	0.281793
ENSG00000279200.1	0.156367	0.050365	0.044907
ENSG00000223979.2	0.0	0.0	0.0
ENSG00000108557.20	9.57043	7.8365	11.0645
ENSG00000237328.1	0.0	0.0	0.0
ENSG00000226746.2	0.0271345	0.028024	0.036969
ENSG00000072310.18	47.595	44.0949	307.806
ENSG00000274111.1	0.0	0.0	0.0
ENSG00000207839.1	0.0	0.0	0.382751
ENSG00000175662.18	27.8883	21.6568	32.6714
ENSG00000197815.4	2.28245	1.6643	1.39373
ENSG00000171962.18	1.5934	1.21371	1.46711
ENSG00000171953.16	6.29785	6.38385	11.1873
ENSG00000230273.1	0.0	0.0	0.0
ENSG00000232344.2	0.491655	0.352267	0.428987
ENSG00000280198.1	1.28772	1.01949	1.34625
ENSG00000141034.10	11.6236	8.46392	6.05323
ENSG00000108591.10	30.2917	25.558	24.4141
ENSG00000279428.1	0.028069	0.015727	0.0
ENSG00000091536.20	0.488334	0.429708	0.188813
ENSG00000266677.1	0.191819	0.188878	0.132144
ENSG00000091542.9	69.12	60.2515	68.7585
ENSG00000131899.12	19.6116	14.564	30.0756
ENSG00000177731.16	130.582	104.553	88.4598
ENSG00000177427.13	6.20681	4.01033	10.656
ENSG00000260647.1	0.35662	0.257629	0.678334
ENSG00000177302.15	11.0538	9.10188	7.57115
ENSG00000228000.1	0.0	0.053825	0.0
ENSG00000237382.2	0.0	0.0	0.0
ENSG00000176994.11	10.8314	7.77742	8.1067
ENSG00000176974.21	44.4698	37.042	9.97838
ENSG00000283772.1	0.0	0.0	0.0
ENSG00000214860.5	0.105374	0.122442	0.0
ENSG00000264177.1	0.0103135	0.008892	0.0
ENSG00000275206.1	0.0	0.0	0.0
ENSG00000204471.3	0.0	0.0	0.0
ENSG00000220161.4	0.17315	0.291884	0.063791
ENSG00000205266.10	0.0	0.0	0.0
ENSG00000266162.1	0.0	0.0	0.0
ENSG00000186831.11	0.0	0.0	0.0
ENSG00000214856.11	0.0	0.0	0.0
ENSG00000229526.2	0.0	0.0	0.0
ENSG00000227919.1	0.0	0.0	0.0
ENSG00000267492.1	0.0	0.0	0.0
ENSG00000230662.1	0.0	0.0	0.0
ENSG00000171916.17	0.0703775	0.095687	0.030275
ENSG00000167494.9	0.0	0.0	0.0
ENSG00000273018.7	1.18847	0.900152	0.548459
ENSG00000233327.11	5.65908	5.06815	2.94668
ENSG00000227689.1	0.0	0.0	0.0
ENSG00000154874.16	1.20821	0.901512	0.500886
ENSG00000227077.3	0.467884	0.471615	0.36886
ENSG00000276532.1	0.0	0.0	0.0
ENSG00000189375.12	0.0	0.007033	0.005512
ENSG00000262262.1	0.0	0.0	0.0
ENSG00000174977.8	2.09131	1.84385	1.16636
ENSG00000249459.11	0.720098	0.67753	0.522177
ENSG00000240445.6	1.31204	1.32146	0.83996
ENSG00000224126.2	0.071397	0.109001	0.079736
ENSG00000108448.23	3.93639	3.64058	7.59074
ENSG00000265693.1	0.0	0.0	0.0
ENSG00000171931.13	0.0871485	0.114878	0.483141
ENSG00000171928.14	13.919	13.4099	15.5762
ENSG00000265478.2	0.222384	0.310616	0.583575
ENSG00000250111.3	0.0	0.0	0.0
ENSG00000141127.15	11.597	10.296	13.5295
ENSG00000274747.1	0.0	0.0	0.0
ENSG00000289213.1	0.374995	0.301804	1.01245
ENSG00000264273.1	0.104533	0.0	0.0
ENSG00000235672.1	0.054486	0.133856	0.117445
ENSG00000212618.1	0.0	0.0	0.0
ENSG00000154025.16	0.320437	0.232061	0.213362
ENSG00000196893.3	0.0	0.0	0.0
ENSG00000188522.15	1.71533	2.78274	2.50031
ENSG00000263045.1	0.0	0.0	0.0
ENSG00000154016.14	4.62298	3.48438	1.65703
ENSG00000279825.1	0.156249	0.105179	0.073787
ENSG00000265185.6	0.206405	0.125913	0.058271
ENSG00000262074.7	0.313352	0.203596	0.066726
ENSG00000230197.6	0.0	0.0	0.0
ENSG00000265746.1	0.0	0.0	0.0
ENSG00000263394.1	0.0	0.0	0.0
ENSG00000228157.4	0.054431	0.093341	0.039421
ENSG00000262202.4	0.401888	0.297917	0.083594
ENSG00000189152.11	0.0990705	0.077022	0.02361
ENSG00000262319.1	0.107667	0.090866	0.066361
ENSG00000266664.1	0.0	0.0	0.0
ENSG00000197665.7	0.0	0.0	0.0
ENSG00000262292.2	0.0	0.0	0.0
ENSG00000266311.6	0.0	0.0	0.0
ENSG00000261987.2	0.0	0.0	0.0
ENSG00000263934.5	1.9221	1.41795	1.89026
ENSG00000264940.5	0.0	0.0	0.0
ENSG00000236022.6	0.0	0.0	0.0
ENSG00000263206.1	0.0	0.0	0.0
ENSG00000072134.16	13.0904	9.40325	4.64424
ENSG00000281856.1	0.0	0.0	0.0
ENSG00000235397.1	0.16274	0.094373	0.051868
ENSG00000108641.20	2.76797	3.0259	6.97457
ENSG00000221540.1	0.0	0.0	0.0
ENSG00000286799.1	0.235589	0.103828	0.182743
ENSG00000166484.20	26.5151	22.5381	26.2553
ENSG00000166482.12	390.214	362.667	43.7652
ENSG00000287196.1	0.0	0.0	0.0
ENSG00000128482.16	3.97235	3.34498	1.81187
ENSG00000265126.1	0.0	0.0	0.0
ENSG00000235979.9	0.074013	0.050289	0.041902
ENSG00000227078.1	0.275984	0.215402	0.078415
ENSG00000283675.1	0.0	0.0	0.0
ENSG00000189343.7	12.1988	10.8554	6.82273
ENSG00000231477.2	0.0	0.0	0.0
ENSG00000142494.13	2.03254	1.65434	117.75
ENSG00000228331.2	0.134367	0.086696	0.060292
ENSG00000266079.5	0.0	0.0	0.633669
ENSG00000262769.1	0.0566005	0.0	2.26123
ENSG00000228983.9	0.139493	0.065627	0.867452
ENSG00000263107.1	0.0	0.0	0.396942
ENSG00000266179.2	0.0	0.0	0.0
ENSG00000271900.1	0.0	0.0	0.0
ENSG00000227225.1	0.0	0.0	0.148762
ENSG00000242752.3	0.0	0.0	0.0
ENSG00000228725.3	0.0	0.0	0.130293
ENSG00000224254.2	0.0	0.0	0.141505
ENSG00000231625.4	0.405848	0.238998	1.71951
ENSG00000072210.19	41.6585	34.7281	178.539
ENSG00000264932.3	0.487154	0.223677	1.60475
ENSG00000252349.1	0.0	0.0	0.0
ENSG00000180638.19	0.07153	0.143952	0.519844
ENSG00000262681.2	0.042716	0.060052	0.052908
ENSG00000264785.1	0.0	0.0	0.375717
ENSG00000108602.18	0.97877	1.07504	0.858609
ENSG00000230607.3	0.0	0.0	0.0
ENSG00000083290.20	11.4646	10.1144	6.22007
ENSG00000231096.1	0.0	0.0	0.0
ENSG00000279251.1	0.0	0.0	0.0
ENSG00000276406.1	0.0	0.0	0.0
ENSG00000270091.1	4.22916	3.49611	4.91694
ENSG00000108599.15	20.3466	17.2317	16.6378
ENSG00000266126.1	0.218934	0.207361	0.159
ENSG00000261033.1	1.00532	0.432065	0.071452
ENSG00000128487.19	7.20336	4.81619	4.15329
ENSG00000225681.2	0.0	0.0	0.0
ENSG00000225014.1	0.085928	0.077024	0.0
ENSG00000212186.1	0.0	0.0	0.0
ENSG00000263494.1	0.0	0.0	0.0
ENSG00000252971.1	0.0	0.0	0.0
ENSG00000154898.15	0.165417	0.208129	0.083566
ENSG00000276577.1	0.0	0.0	0.0
ENSG00000266839.3	0.0	0.0	0.0
ENSG00000278701.1	0.0	0.0	0.0
ENSG00000214832.5	0.193322	0.132293	0.146093
ENSG00000189423.13	1.15044	1.44457	0.625184
ENSG00000237911.2	0.0	0.0	0.0
ENSG00000287751.1	0.080607	0.102614	0.0
ENSG00000230528.7	0.0118795	0.024347	0.007707
ENSG00000170298.16	0.0346045	0.035437	0.0
ENSG00000229586.2	0.0	0.0	0.0
ENSG00000263976.1	0.0	0.0	0.0
ENSG00000230088.1	0.0	0.0	0.0
ENSG00000214822.8	0.0	0.0	0.0
ENSG00000266925.1	0.0	0.0	0.0
ENSG00000231645.3	0.0	0.0	0.0
ENSG00000205215.8	0.0	0.0	0.0
ENSG00000266042.1	0.0	0.0	0.0
ENSG00000260907.1	0.0	0.102739	0.0
ENSG00000265916.1	0.0	0.045991	0.0
ENSG00000235203.2	0.0	0.0	0.0
ENSG00000267075.1	0.0	0.0	0.0
ENSG00000230339.2	0.0	0.0	0.0
ENSG00000263946.1	0.0522985	0.057193	0.0
ENSG00000235323.2	0.0	0.0	0.0
ENSG00000264422.1	0.0	0.0	0.0
ENSG00000214819.2	0.0	0.0	0.0
ENSG00000231258.2	0.0	0.0	0.0
ENSG00000188013.6	1.61264	1.67933	1.29408
ENSG00000232889.2	0.0	0.0	0.0
ENSG00000226096.1	0.0	0.0	0.0
ENSG00000235546.2	0.0	0.0	0.0
ENSG00000227685.1	0.0	0.0	0.0
ENSG00000266364.1	0.0	0.0	0.0
ENSG00000236504.2	0.0	0.0	0.0
ENSG00000264874.1	0.0	0.0	0.0
ENSG00000226521.7	0.0	0.0	0.0
ENSG00000187870.7	0.119294	0.098515	0.135901
ENSG00000218454.2	0.0	0.0	0.0
ENSG00000213671.3	0.0	0.0	0.0
